"","mean","variance","variance.expected","variance.standardized","gene","rank","features","num_cells_expressed"
"NEIL1",0.0322416426268454,0.03731739441631,0.03691044703108,1.01102526298008,"NEIL1",2084,"No",173
"SACS",0.0806041065671135,0.0972018074305196,0.0961433563735446,1.01100909201528,"SACS",2085,"No",412
"SFMBT2",0.057865263872391,0.0681038603223885,0.0673634643843278,1.01099106087889,"SFMBT2",2086,"No",303
"SMIM13",0.0290174783641609,0.0332718959945228,0.0329131315630542,1.01090034324997,"SMIM13",2087,"No",156
"ARF5",0.238079076870864,0.319242202163982,0.315803642864161,1.01088828256899,"ARF5",2088,"No",1126
"SLC25A36",0.166808077379942,0.210289826872968,0.208035704599173,1.01083526636996,"SLC25A36",2089,"No",818
"CBLB",0.222976412693026,0.296165816992768,0.293004634854158,1.01078884687329,"CBLB",2090,"No",1037
"RANBP2",0.222297641269303,0.295110334341002,0.291966234883838,1.01076870912289,"RANBP2",2091,"No",1041
"ACBD3",0.127778720515866,0.158652855304064,0.156965133823592,1.01075220617063,"ACBD3",2092,"No",634
"PPIP5K2",0.17512302732055,0.222551431738828,0.220200425595976,1.01067666484518,"PPIP5K2",2093,"No",847
"TBCEL",0.019514678432038,0.0211737630652266,0.0209510048946802,1.01063233824183,"TBCEL",2094,"No",109
"SLC25A30",0.019514678432038,0.0211737630652266,0.0209510048946802,1.01063233824183,"SLC25A30",2095,"No",109
"ZBTB38",0.3370100118785,0.486201309641761,0.481088183184711,1.01062825202482,"ZBTB38",2096,"No",1447
"DKC1",0.160529441710504,0.201313501042406,0.199201543794807,1.01060211285199,"DKC1",2097,"No",786
"NDUFAF2",0.123197013405736,0.152504916542336,0.150916090421773,1.01052787755183,"NDUFAF2",2098,"No",621
"KLHL2",0.0279993212285763,0.0319721846567014,0.0316438339946902,1.01037645002392,"KLHL2",2099,"No",152
"EPS8",0.044120142541999,0.0516851260928514,0.0511551870639905,1.01035943878376,"EPS8",2100,"No",235
"PGPEP1",0.0668589852367215,0.0790321724060985,0.0782232861767757,1.01034073443929,"PGPEP1",2101,"No",352
"SGCB",0.0237569998303071,0.0265909742063403,0.0263209648570904,1.01025833781991,"SGCB",2102,"No",131
"TSGA10",0.0605803495672832,0.071176648880597,0.0704569548713949,1.01021466242071,"TSGA10",2103,"No",319
"OSER1",0.123875784829459,0.153355512062882,0.151808975885554,1.01018738298118,"OSER1",2104,"No",631
"FOXO3",0.10860342779569,0.13314558829103,0.131821755485513,1.01004259729847,"FOXO3",2105,"No",554
"STRN",0.138808756151366,0.172853774179937,0.171157026519376,1.00991339762711,"STRN",2106,"No",694
"GPR160",0.0302053283556762,0.0347290311528666,0.0343896278431417,1.0098693510518,"GPR160",2107,"No",163
"PKP4",0.0184965212964534,0.0198546977560568,0.0196608822910779,1.00985792306314,"PKP4",2108,"No",104
"CARS2",0.120991006278636,0.149479533693707,0.148022853229928,1.00984091599368,"CARS2",2109,"No",606
"COLGALT1",0.0515866282029527,0.0604748243425497,0.0598884078034081,1.00979182049832,"COLGALT1",2110,"No",273
"FAM169A",0.0429322925504836,0.0502610539688947,0.0497794303376105,1.00967515353265,"FAM169A",2111,"No",229
"BORCS7",0.199728491430511,0.259999926270589,0.257519929516158,1.0096303100078,"BORCS7",2112,"No",952
"IPMK",0.0324113354827762,0.037476143062252,0.037120011264705,1.00959406491037,"IPMK",2113,"No",173
"CD2AP",0.128118106227728,0.158905436150383,0.157414181260262,1.00947344691681,"CD2AP",2114,"No",651
"APOL1",0.0734770066180214,0.0877774026025796,0.0869563432865249,1.00944220151196,"APOL1",2115,"No",382
"MSH3",0.0890887493636518,0.107981739067224,0.106976893372092,1.00939310970301,"MSH3",2116,"No",462
"TBCE",0.0595621924316986,0.0699412203761837,0.0692907476439166,1.00938758426464,"TBCE",2117,"No",318
"ACACA",0.021720685559138,0.0239680502797743,0.023746071037472,1.00934804085914,"ACACA",2118,"No",120
"CCDC69",0.228576276938741,0.304329218425576,0.301521983435684,1.00931021664792,"CCDC69",2119,"No",1062
"HM13",0.253351433904633,0.342285524300818,0.339139649801938,1.009276044546,"HM13",2120,"No",1178
"UTP20",0.0481927710843374,0.0564007557725811,0.0558871246739226,1.00919050857698,"UTP20",2121,"No",254
"MAST4",0.0505684710673681,0.0592210786866809,0.0586838907880313,1.00915392438088,"MAST4",2122,"No",268
"FER",0.0358051926013915,0.0416573496878999,0.041284378004079,1.00903420862448,"FER",2123,"No",192
"MTHFR",0.0743254708976752,0.0888400277913807,0.0880453080157623,1.00902625924684,"MTHFR",2124,"No",387
"DAZAP1",0.186492448667911,0.239315138987435,0.237182442415741,1.00899179783282,"DAZAP1",2125,"No",903
"ARID1A",0.320040726285423,0.454583026175444,0.450559105551086,1.00893094951314,"ARID1A",2126,"No",1399
"FAM126B",0.13524520617682,0.16822973025748,0.166744897180984,1.0089048186877,"FAM126B",2127,"No",675
"PSMA4",0.455455625318174,0.717168550856398,0.71083951890826,1.00890360169884,"PSMA4",2128,"No",1855
"STK3",0.0174783641608688,0.0185335588070995,0.0183718294747328,1.00880311525802,"STK3",2129,"No",100
"AKT3",0.161547598846089,0.202343293601244,0.200597275447808,1.00870409704985,"AKT3",2130,"No",791
"BIRC2",0.215679619888003,0.284261914990213,0.28182273003649,1.00865503273427,"BIRC2",2131,"No",1012
"SRSF6",0.288477855082301,0.399454794019029,0.396029059819572,1.0086502091564,"SRSF6",2132,"No",1299
"TRMT10B",0.0929916850500594,0.11287178489351,0.111907302012022,1.00861858756443,"TRMT10B",2133,"No",474
"CAPRIN2",0.0629560495503139,0.0739381034651784,0.073322427497269,1.00839683012313,"CAPRIN2",2134,"No",332
"DDHD1",0.282538605124724,0.389438768239527,0.386204708465363,1.0083739522157,"DDHD1",2135,"No",1265
"ARIH1",0.186662141523842,0.239421528228747,0.237445069751315,1.00832385561638,"ARIH1",2136,"No",900
"CLASP1",0.058544035296114,0.0687037182319826,0.068137318150071,1.00831262657952,"CLASP1",2137,"No",312
"CENPV",0.0325810283387069,0.0376348341070891,0.0373294770813702,1.00818005098365,"CENPV",2138,"No",174
"SREK1",0.292380790768709,0.405843159793872,0.402554576490194,1.00816928559686,"SREK1",2139,"No",1306
"AP1M1",0.142032920414051,0.17653062552842,0.175105289473994,1.00813988006135,"AP1M1",2140,"No",716
"IGHMBP2",0.0271508569489225,0.030830933959296,0.0305836523546954,1.00808541771705,"IGHMBP2",2141,"No",147
"PEX7",0.0196843712879688,0.021336831794059,0.0211660597945265,1.00806819980622,"PEX7",2142,"No",111
"TCP11L1",0.0196843712879688,0.021336831794059,0.0211660597945265,1.00806819980622,"TCP11L1",2143,"No",111
"IFT22",0.0196843712879688,0.021336831794059,0.0211660597945265,1.00806819980622,"IFT22",2144,"No",110
"ZNF43",0.0695740709316138,0.0823955585400612,0.0817385264906375,1.00803821744326,"ZNF43",2145,"No",364
"AGPAT4",0.0760223994569829,0.0909609580860954,0.0902381597079462,1.0080098971487,"AGPAT4",2146,"No",393
"ATXN3",0.15068725606652,0.187744351088414,0.186257067721148,1.00798511103746,"ATXN3",2147,"No",747
"UBN2",0.0797556422874597,0.0958103951332141,0.0950601339678041,1.0078924900912,"UBN2",2148,"No",415
"SKI",0.0909553707788902,0.110191432665057,0.109331793379414,1.00786266518706,"SKI",2149,"No",470
"BIRC6",0.378924147293399,0.56328282062013,0.55890538866645,1.0078321519929,"BIRC6",2150,"No",1595
"AP002360.1",0.0229085355506533,0.0254425233707844,0.0252492626836519,1.00765411210434,"AP002360.1",2151,"No",127
"PUS7L",0.177159341591719,0.22488894218911,0.223190858397718,1.00760821390079,"PUS7L",2152,"No",855
"ASXL1",0.228067198370949,0.303034230378385,0.300752529918842,1.00758663762582,"ASXL1",2153,"No",1076
"ZBTB25",0.186492448667911,0.238975695674468,0.237182442415741,1.00756064926419,"ZBTB25",2154,"No",900
"HMGXB4",0.125742406244697,0.155435315168478,0.154271775410564,1.00754214278548,"HMGXB4",2155,"No",629
"GLYR1",0.137620906159851,0.170975805346974,0.16970128391545,1.00751038178448,"GLYR1",2156,"No",690
"MON1B",0.0806041065671135,0.0968623641175528,0.0961433563735446,1.00747849639463,"MON1B",2157,"No",418
"ZFP82",0.0261326998133379,0.0295274209485312,0.0293087259378392,1.00746177132216,"ZFP82",2158,"No",143
"TLN1",0.725946037671814,1.40434535825523,1.39420110453061,1.00727603334389,"TLN1",2159,"No",2411
"ADPGK",0.169862548786696,0.214013507919979,0.212473113989578,1.00724982987954,"ADPGK",2160,"No",836
"WDR26",0.208722212794841,0.27312825496645,0.271167357456197,1.00723131843246,"WDR26",2161,"No",982
"C6orf62",0.321058883421008,0.455627391813892,0.452371308518994,1.00719781125279,"C6orf62",2162,"No",1405
"ING2",0.0622772781265909,0.0730047927575594,0.0724866862519211,1.00714760920148,"ING2",2163,"No",327
"RBL1",0.0724588494824368,0.0862287968891719,0.0856230390089784,1.00707470661174,"RBL1",2164,"No",384
"ZNF646",0.0218903784150687,0.0241303701942389,0.0239609574519759,1.00707036614053,"ZNF646",2165,"No",122
"NIPSNAP2",0.124724249109113,0.15399315629749,0.152927298068397,1.00696970549113,"NIPSNAP2",2166,"No",627
"IFI35",0.167826234515527,0.210967388673478,0.209507833123868,1.00696659178729,"IFI35",2167,"No",837
"ZBTB21",0.0532835567622603,0.0623334968052698,0.0619092483417208,1.00685274777053,"ZBTB21",2168,"No",283
"PAIP2B",0.0251145426777533,0.028221834297979,0.0280306397657258,1.00682091218221,"PAIP2B",2169,"No",138
"USP40",0.0251145426777533,0.028221834297979,0.0280306397657258,1.00682091218221,"USP40",2170,"No",137
"RSPRY1",0.0675377566604446,0.079619818881389,0.0790823449531904,1.00679638329537,"RSPRY1",2171,"No",357
"OTULIN",0.148820634651281,0.185078802343997,0.1838318779072,1.00678296088247,"OTULIN",2172,"No",736
"TPP2",0.231121669777702,0.307401949382685,0.305358457604896,1.00669210800256,"TPP2",2173,"No",1078
"WASHC2A",0.099100627863567,0.120523630911012,0.119725982357204,1.00666228447747,"WASHC2A",2174,"No",507
"PPM1K",0.309180383505854,0.434262277877179,0.431397379204785,1.00664097375297,"PPM1K",2175,"No",1355
"ITPRIP",0.036144578313253,0.04197237013226,0.0416977924121906,1.00658494620903,"ITPRIP",2176,"No",193
"ANKHD1",0.344985576107246,0.49892130410284,0.495659165397751,1.00658141507881,"ANKHD1",2177,"No",1470
"BIVM",0.0208722212794841,0.0228161433779063,0.0226712435694438,1.00639134805369,"BIVM",2178,"No",116
"DUSP22",0.102664177838113,0.125065881264076,0.124277186199355,1.00634625781966,"DUSP22",2179,"No",524
"RAD18",0.0373324283047684,0.043412570565674,0.0431402844971412,1.00631164285787,"RAD18",2180,"No",202
"RORA",0.781605294417105,1.56889443549132,1.55908044341763,1.0062947310481,"RORA",2181,"No",2490
"HNRNPLL",0.0816222637026981,0.0980549373996944,0.0974422528712633,1.00628766793027,"HNRNPLL",2182,"No",424
"LYRM7",0.110300356354997,0.134810721040267,0.133980316839762,1.00619795668566,"LYRM7",2183,"No",559
"ZNF117",0.0240963855421687,0.0269141740076395,0.0267490159729196,1.00617435926941,"ZNF117",2184,"No",132
"C4orf48",0.258272526726625,0.349102039090649,0.346960219126776,1.00617309952496,"C4orf48",2185,"No",1177
"CPNE8",0.0295265569319532,0.03375125239203,0.0335465092629743,1.00610326181632,"CPNE8",2186,"No",160
"PDE8A",0.0295265569319532,0.03375125239203,0.0335465092629743,1.00610326181632,"PDE8A",2187,"No",161
"CSNK1G1",0.0846767351094519,0.101959658720364,0.101341356664302,1.00610118194993,"CSNK1G1",2188,"No",438
"CCP110",0.0566774138808756,0.0663730047121162,0.0659743879209785,1.00604199301727,"CCP110",2189,"No",297
"NLRP1",0.167656541659596,0.210515162396525,0.20926192834017,1.00598882972307,"NLRP1",2190,"No",839
"NAIF1",0.0176480570167996,0.0186973187491943,0.0185865519296604,1.00595951416664,"NAIF1",2191,"No",100
"MIER2",0.0176480570167996,0.0186973187491943,0.0185865519296604,1.00595951416664,"MIER2",2192,"No",100
"RENBP",0.0176480570167996,0.0186973187491943,0.0185865519296604,1.00595951416664,"RENBP",2193,"No",100
"BPTF",0.70066180213813,1.3299333704976,1.32213768415776,1.00589627421804,"BPTF",2194,"No",2327
"WHAMM",0.155778041744443,0.193991133346676,0.192869002504761,1.00581809843644,"WHAMM",2195,"No",772
"COPA",0.267945019514678,0.364547660248872,0.362482112756118,1.00569834322869,"COPA",2196,"No",1223
"TRIM44",0.271169183777363,0.36976776040797,0.367683187376724,1.00566948150695,"TRIM44",2197,"No",1228
"HCFC2",0.0424232139826913,0.0494559057203542,0.0491779375767,1.00565229363718,"HCFC2",2198,"No",224
"MIER3",0.0263023926692686,0.0296882432342605,0.029521422814488,1.00565082587045,"MIER3",2199,"No",143
"ETV7",0.0263023926692686,0.0296882432342605,0.029521422814488,1.00565082587045,"ETV7",2200,"No",144
"AIDA",0.167317155947735,0.209949980352264,0.208770761167914,1.00564839241735,"AIDA",2201,"No",820
"ARSB",0.0198540641438995,0.0214998429217862,0.0213811133698289,1.00555301072977,"ARSB",2202,"No",111
"POLK",0.162905141693535,0.203599976913479,0.20248440000949,1.00550944617924,"POLK",2203,"No",797
"TMEM263",0.0892584422195826,0.107781748029956,0.107191374706191,1.00550765698624,"TMEM263",2204,"No",462
"LCLAT1",0.0464958425250297,0.0541853596653329,0.0538908221348402,1.00546544882459,"LCLAT1",2205,"No",248
"NANS",0.0833191922620058,0.100151099219171,0.0996072118996237,1.00546032068537,"NANS",2206,"No",428
"LY6E",1.10639742066859,2.709824985954,2.69539174438155,1.00535478436577,"LY6E",2207,"No",3083
"H3F3A",4.02765993551671,24.3941770927547,24.2651886055786,1.00531578341602,"H3F3A",2208,"No",4832
"ZBP1",0.115051756321059,0.140868110864616,0.140136668037627,1.00521949634763,"ZBP1",2209,"No",588
"PLCB2",0.0987612421517054,0.119911907173745,0.119292926933735,1.00518874216537,"PLCB2",2210,"No",511
"FAM168B",0.0743254708976752,0.088500584478414,0.0880453080157623,1.00517093383977,"FAM168B",2211,"No",389
"POU5F2",0.041235363991176,0.0480278015190333,0.0477808935228661,1.00516750479036,"POU5F2",2212,"No",222
"AP1AR",0.0536229424741218,0.0626366514219582,0.0623150217558187,1.00516135045896,"AP1AR",2213,"No",285
"ATP7A",0.0536229424741218,0.0626366514219581,0.0623150217558187,1.00516135045896,"ATP7A",2214,"No",283
"CAB39",0.216358391311726,0.284308053475483,0.282863790242607,1.00510586113421,"CAB39",2215,"No",1017
"SMAD5",0.0758527066010521,0.0904775696112233,0.0900182711382373,1.00510228053904,"SMAD5",2216,"No",395
"DDX10",0.0980824707279823,0.119027211798919,0.118426530502503,1.0050721852094,"DDX10",2217,"No",502
"LAMTOR1",0.48345494654675,0.775905780259366,0.772000114293871,1.00505915205608,"LAMTOR1",2218,"No",1993
"IL27RA",0.238927541150518,0.318667688740681,0.317078477006488,1.00501204543807,"IL27RA",2219,"No",1114
"PRR5L",0.0974036993042593,0.118141594806408,0.117559502326948,1.00495147110985,"PRR5L",2220,"No",496
"NSMCE3",0.330901069064992,0.47229173715602,0.470020250404262,1.00483274231228,"NSMCE3",2221,"No",1450
"CCDC180",0.0220600712709995,0.0242926325075984,0.024175804456514,1.00483243696377,"CCDC180",2222,"No",122
"ZNF681",0.0220600712709995,0.0242926325075984,0.024175804456514,1.00483243696377,"ZNF681",2223,"No",122
"FAM20B",0.0453079925335143,0.0527669324496862,0.0525153961124333,1.00478976368595,"FAM20B",2224,"No",241
"C12orf76",0.112676056338028,0.137675339204268,0.137026309942024,1.00473653025116,"C12orf76",2225,"No",575
"WDR36",0.075173935177329,0.0895617696395861,0.089139744461,1.00473442212717,"WDR36",2226,"No",397
"C9orf85",0.0736466994739522,0.0875827108669905,0.0871742217861423,1.00468589305964,"C9orf85",2227,"No",385
"C16orf87",0.0924826064822671,0.11177817031011,0.111261249997103,1.00464600490306,"C16orf87",2228,"No",471
"FAM53C",0.06872560665196,0.0809854258835637,0.080611651720858,1.00463672626383,"FAM53C",2229,"No",361
"KIAA0232",0.0996097064313592,0.12093161953917,0.120375491847939,1.00461994117486,"KIAA0232",2230,"No",511
"STX2",0.0872221279484134,0.105086189109727,0.104603687763417,1.00461266095516,"STX2",2231,"No",448
"DYNLL2",0.225521805531987,0.298248730558043,0.29689107894914,1.00457289459053,"DYNLL2",2232,"No",1068
"PPP3CA",0.242491091125064,0.323910426134125,0.322448387053126,1.00453418016558,"PPP3CA",2233,"No",1116
"BDP1",0.396741897166129,0.59545442030305,0.592768705904541,1.00453079653456,"BDP1",2234,"No",1605
"AHCYL2",0.0188359070083149,0.0201814688258786,0.0200908547628536,1.00451021442814,"AHCYL2",2235,"No",106
"TNFRSF10B",0.0352961140335992,0.0408449437001037,0.0406632657076504,1.00446786526591,"TNFRSF10B",2236,"No",190
"IFT80",0.0570167995927371,0.0666738552845962,0.0663775746593891,1.00446356509299,"IFT80",2237,"No",303
"LYPLA1",0.190904462922111,0.245117528719049,0.244039948781663,1.00441558827875,"LYPLA1",2238,"No",915
"CYTH3",0.0242660783980994,0.0270756875066313,0.0269628813901952,1.00418375598675,"CYTH3",2239,"No",134
"ANKDD1A",0.0242660783980994,0.0270756875066313,0.0269628813901952,1.00418375598675,"ANKDD1A",2240,"No",133
"CCDC18",0.0492109282199219,0.0573198966083202,0.0570843718708102,1.00412590573902,"CCDC18",2241,"No",261
"STX6",0.0515866282029527,0.060135381029583,0.0598884078034081,1.00412389033593,"STX6",2242,"No",273
"SDR42E2",0.0638045138299678,0.0746791416836275,0.0743764545800597,1.00406966297704,"SDR42E2",2243,"No",336
"HOMEZ",0.0210419141354149,0.0229787512978969,0.0228862426371937,1.00404210783612,"HOMEZ",2244,"No",117
"SEL1L",0.13745121330392,0.170173882760324,0.169492486246777,1.00402021663989,"SEL1L",2245,"No",688
"SAP30",0.0702528423553368,0.0829795185446176,0.082652197257402,1.00396022487094,"SAP30",2246,"No",367
"NPC1",0.0702528423553368,0.0829795185446176,0.082652197257402,1.00396022487094,"NPC1",2247,"No",371
"ADIPOR2",0.0702528423553368,0.0829795185446176,0.082652197257402,1.00396022487094,"ADIPOR2",2248,"No",368
"CBFA2T2",0.0955370778890209,0.115616535157583,0.115169419727032,1.00388224089008,"CBFA2T2",2249,"No",489
"B4GALT5",0.052774478194468,0.0615388895589816,0.0613014238630989,1.00387373866573,"B4GALT5",2250,"No",279
"MINDY2",0.11539114203292,0.141129331876716,0.140585663417276,1.00386716857342,"MINDY2",2251,"No",581
"AGER",0.0308840997793993,0.0353664449830532,0.0352311044519611,1.00384150690696,"AGER",2252,"No",168
"GNL1",0.141523841846258,0.175147507790263,0.174478220275899,1.00383593730669,"GNL1",2253,"No",709
"PRDX3",0.14406923468522,0.178324035938943,0.177646822398086,1.00381213427695,"PRDX3",2254,"No",712
"GPATCH4",0.133717970473443,0.165415858667162,0.164789324198965,1.00380203311861,"GPATCH4",2255,"No",661
"ATP2A2",0.088919056507721,0.107163342564486,0.106762261344217,1.00375676962271,"ATP2A2",2256,"No",459
"LIMD1",0.044120142541999,0.0513456827798848,0.0511551870639905,1.00372387878586,"LIMD1",2257,"No",236
"DNAJC3",0.220261326998133,0.289901696801835,0.28884800396843,1.00364791453958,"DNAJC3",2258,"No",1024
"IFNAR1",0.195825555744103,0.252548762503613,0.251637001693352,1.003623317732,"IFNAR1",2259,"No",931
"CCDC102B",0.0232479212625148,0.0257662991831357,0.0256781882917155,1.00343135155873,"CCDC102B",2260,"No",128
"ZBTB37",0.086034277956898,0.103425088437857,0.103079364945239,1.0033539544292,"ZBTB37",2261,"No",444
"CAPN12",0.0561683353130833,0.0655818535321403,0.0653647029986881,1.00332213753738,"CAPN12",2262,"No",297
"SENP6",0.303241133548278,0.422455548939103,0.421057433938296,1.00332048525478,"SENP6",2263,"No",1332
"MAGEH1",0.0610894281350755,0.0712844205484341,0.0710522337894699,1.0032678319397,"MAGEH1",2264,"No",329
"ING3",0.120312234854913,0.147606691359109,0.147127106151935,1.00325966587475,"ING3",2265,"No",605
"STXBP3",0.202273884269472,0.262201210107059,0.261359934881151,1.00321883775449,"STXBP3",2266,"No",965
"SORD",0.0178177498727304,0.0188610210901839,0.0188013292942715,1.0031748710412,"SORD",2267,"No",101
"SPATA2",0.0178177498727304,0.0188610210901839,0.0188013292942715,1.0031748710412,"SPATA2",2268,"No",101
"PDE7A",0.279144748006109,0.381840952058718,0.380641039563613,1.00315234662157,"PDE7A",2269,"No",1263
"H2AFJ",0.221449176989649,0.291583303467159,0.290667473747272,1.0031507815721,"H2AFJ",2270,"No",1041
"MAN1C1",0.0481927710843374,0.0560613124596144,0.0558871246739226,1.00311677844778,"MAN1C1",2271,"No",257
"PLCE1",0.0200237569998303,0.021662796448408,0.021596161663674,1.00308549203195,"PLCE1",2272,"No",112
"C9orf64",0.0200237569998303,0.021662796448408,0.021596161663674,1.00308549203195,"C9orf64",2273,"No",113
"SMCHD1",0.861700322416426,1.81708855444147,1.81157006441327,1.00304624708515,"SMCHD1",2274,"No",2752
"KMT2C",0.352282368912269,0.510635064857114,0.509101985622166,1.00301134012092,"KMT2C",2275,"No",1500
"KATNAL1",0.0276599355167147,0.0313121911932749,0.031220016556562,1.00295242113488,"KATNAL1",2276,"No",150
"S1PR1",0.244697098252164,0.326739101208481,0.32579132384384,1.00290915471124,"S1PR1",2277,"No",1138
